data,u,v,vento_velocidade,vento_rajada,vento_direcao,cluster
2024-10-11,2.2321500263175795,0.7487087705672018,2.3958333333333335,7.283333333333334,70.95833333333333,1
2024-10-12,2.058282299345066,1.099707939871937,2.4238095238095236,7.457142857142857,62.666666666666664,1
2024-10-13,2.5562529309653166,0.7885396912966328,2.966666666666667,7.966666666666666,70.33333333333333,1
2024-10-14,2.0023181445293843,0.06158043729256951,2.191666666666667,6.991666666666667,85.08333333333333,1
2024-10-15,1.9688684781704555,0.14498910547897723,2.1,5.945833333333333,87.08333333333333,1
2024-10-16,1.7069292763016763,0.8074330727796902,1.9875,6.016666666666667,63.375,3
2024-10-17,1.523543987087531,0.9488562657987257,1.9416666666666667,5.766666666666667,58.083333333333336,3
2024-10-18,1.3309038089818,0.696434319898355,1.5916666666666668,4.791666666666667,61.291666666666664,3
2024-10-19,1.6611407404643959,0.649006882513255,1.8541666666666667,5.816666666666666,67.08333333333333,3
2024-10-20,1.816660523848398,1.2520673679400978,2.2875,7.3374999999999995,56.708333333333336,1
2024-10-21,1.9630802433470447,0.7114566232348887,2.129166666666667,6.520833333333333,68.5,1
2024-10-22,2.185171528197724,-0.3664951964292447,2.4166666666666665,7.654166666666666,95.625,1
2024-10-23,1.832364243997213,-0.1876298547334708,2.004166666666667,6.3500000000000005,96.66666666666667,1
2024-10-24,2.349817001653971,0.41073260527526373,2.441666666666667,7.1499999999999995,78.58333333333333,1
2024-10-25,1.788950242234925,0.8852202007694046,2.0625,6.891666666666667,63.125,1
2024-10-26,1.8926349467158239,0.7432103295898543,2.091666666666667,6.395833333333333,66.70833333333333,1
2024-10-27,1.7795819977409295,0.39153066534856457,1.9749999999999999,6.175,74.41666666666667,3
2024-10-28,2.104389442580692,0.04010438321519202,2.254166666666667,7.483333333333333,87.58333333333333,1
2024-10-29,2.15296577644379,-0.6516317010286481,2.4375,7.675,103.16666666666667,1
2024-10-30,2.107845479464764,0.24198909084317857,2.3916666666666666,7.254166666666666,79.04166666666667,1
2024-10-31,2.1416550903809486,0.36840663309076516,2.220833333333333,6.945833333333333,78.04166666666667,1
2024-11-01,1.8625617450363954,0.626728274200641,1.9958333333333333,6.541666666666667,70.625,1
2024-11-02,1.7615366770954146,0.6730602399322786,1.9083333333333332,6.654166666666666,69.0,1
2024-11-03,2.370064556639638,0.43539211213596957,2.466666666666667,7.808333333333334,78.58333333333333,1
2024-11-04,2.21089759206329,0.5998067353292548,2.4,7.645833333333333,73.5,1
2024-11-05,2.2768960697888785,-0.11962465382324229,2.3916666666666666,7.583333333333333,89.875,1
2024-11-06,2.0195875376945156,0.24951778624220097,2.125,7.216666666666666,82.95833333333333,1
2024-11-07,2.10628932680479,0.7740733508924488,2.2833333333333337,7.2124999999999995,68.45833333333333,1
2024-11-08,2.1520863389623304,0.48989544354966724,2.2375,7.3500000000000005,76.375,1
2024-11-09,1.6243062037078129,0.9738813344616403,1.9375,6.5,58.208333333333336,3
2024-11-10,1.8106767768864291,1.9688595561884688,2.6999999999999997,8.0,44.833333333333336,1
2024-11-11,1.7335382780127702,1.8688676043216788,2.5791666666666666,8.1125,45.458333333333336,1
2024-11-12,1.2994766784277108,1.1042416532188541,1.8875,5.841666666666666,49.458333333333336,3
2024-11-13,1.8341851101385358,0.8276004316356876,2.1,6.876470588235295,64.11764705882354,1
2024-11-14,2.095617912609017,0.8300238064032425,2.36875,7.626666666666667,68.5625,1
2024-11-15,1.9889556953477545,0.15082577148427243,2.1285714285714286,6.907692307692307,84.28571428571429,1
2024-11-16,2.0882646901424438,-0.08232730589834125,2.2642857142857142,7.769230769230769,88.78571428571429,1
2024-11-17,2.1113413520728423,0.34651163361874854,2.2,7.173333333333333,80.5,1
2024-11-18,2.2208036612821096,0.2418146234254878,2.2666666666666666,7.185714285714285,82.66666666666667,1
2024-11-19,1.6706761984203504,0.9398800365014411,2.0357142857142856,7.164285714285714,62.142857142857146,1
2024-11-20,1.999037106636451,1.065350893224633,2.492857142857143,8.115384615384615,66.78571428571429,1
2024-11-21,1.6021728087015519,2.269822325084871,2.784615384615385,7.916666666666667,35.53846153846154,2
2024-11-22,1.0290454599567815,2.846510265923868,3.1153846153846154,7.846153846153846,22.846153846153847,2
2024-11-23,2.0136932040861786,3.2225827653944186,3.8,7.8,32.0,2
2024-11-25,1.3587750246969643,1.9452960973199842,2.3923076923076922,6.666666666666667,35.92307692307692,3
2024-11-26,1.907305534602155,-0.14742487610865668,2.04,6.188888888888889,89.3,1
2024-11-27,1.9152833853699565,0.4137576459093672,2.0357142857142856,6.961538461538462,77.64285714285714,1
2024-11-28,1.8054903539834557,0.684753420960083,1.9727272727272727,7.3,69.0,1
2024-11-29,1.768998942195755,0.42404877169151495,1.8916666666666666,6.579166666666667,74.75,1
2024-11-30,1.716060978206628,0.475226239633537,1.8416666666666666,6.3999999999999995,73.79166666666667,3
2024-12-01,1.2819323166298582,2.220058238292187,2.75,7.241666666666667,36.5,2
2024-12-02,1.5726116500336376,1.4443352535136464,2.3333333333333335,6.9875,63.916666666666664,1
2024-12-03,1.4033929388070774,1.6667103629940447,2.2375000000000003,6.829166666666667,43.333333333333336,3
2024-12-04,1.3746748366369734,1.181175188379293,1.875,6.25,50.583333333333336,3
2024-12-05,1.5161547877970791,0.4704179435426194,1.6500000000000001,5.7749999999999995,69.95833333333333,3
2024-12-06,2.024132299249386,-0.8223523464553506,2.475,7.5249999999999995,107.625,1
2024-12-07,1.8784078789151204,-0.32622728856245325,2.0833333333333335,6.854166666666667,94.79166666666667,1
2024-12-08,1.5510419045218116,0.6072626144137351,1.7,5.683333333333334,66.16666666666667,3
2024-12-09,1.9150916953522321,0.8692057716486228,2.129166666666667,7.008333333333333,65.66666666666667,1
2024-12-10,1.7159541861061784,0.8556162993061359,1.9375,6.579166666666667,63.875,3
2024-12-11,1.5289338165557094,1.0179974106384446,1.9208333333333334,6.1000000000000005,58.333333333333336,3
2024-12-12,1.6227689505709009,1.1229831193373119,2.1166666666666667,6.745833333333334,55.333333333333336,3
2024-12-13,1.7586049231663126,0.3064235820387181,1.875,6.55,78.66666666666667,1
2024-12-14,1.7644742632556352,0.35482733839420727,1.8166666666666667,6.675,78.20833333333333,1
2024-12-15,1.3269064457969002,0.7575166827496859,1.6416666666666666,5.541666666666667,59.708333333333336,3
2024-12-16,1.6020551505004887,0.6254361398403796,1.7541666666666667,6.129166666666666,67.125,3
2024-12-17,1.6290610548809694,0.1932160004130334,1.7041666666666666,6.058333333333334,79.70833333333333,3
2024-12-18,1.5489854903867215,0.582355533435454,1.6791666666666665,6.2875000000000005,68.45833333333333,3
2024-12-19,1.8611918784119996,0.002981890882957273,2.004166666666667,6.941666666666666,89.16666666666667,1
2024-12-20,1.9229953793954142,0.2960646642502848,1.9791666666666667,7.516666666666667,80.79166666666667,1
2024-12-21,1.6366597043869715,0.6089890845901599,1.8083333333333333,6.325,70.54166666666667,3
2024-12-22,1.7177922940492243,0.20607318798660149,1.8,6.583333333333333,80.54166666666667,3
2024-12-23,1.623331362859474,0.7294857114927643,1.8208333333333335,6.408333333333334,67.625,3
2024-12-24,1.7087888510048705,0.7369650709097835,1.8958333333333333,6.504166666666666,66.08333333333333,3
2024-12-25,1.8908314693526131,0.37615262423989826,1.9833333333333334,6.879166666666666,78.29166666666667,1
2024-12-26,1.8685020540307857,0.1445310576405129,1.9541666666666666,6.716666666666666,82.83333333333333,1
2024-12-27,2.1511051807637602,-0.29751395944254766,2.279166666666667,7.720833333333334,95.25,1
2024-12-28,1.8216907890042726,-0.23610341506486734,2.0625,7.104166666666667,92.25,1
2024-12-29,1.8495911103169007,0.5523360690351259,1.9708333333333332,6.995833333333334,73.41666666666667,1
2024-12-30,2.09022824194052,-0.027989695114603256,2.3291666666666666,7.145833333333333,88.375,1
2024-12-31,1.415641861632275,0.8757337405697702,1.7666666666666666,5.704166666666667,59.833333333333336,3
